Time,Passenger_Vehicle_xctr,Passenger_Vehicle_yctr,Passenger_Vehicle_zctr,Passenger_Vehicle_xlen,Passenger_Vehicle_ylen,Passenger_Vehicle_zlen,Passenger_Vehicle_xrot,Passenger_Vehicle_yrot,Passenger_Vehicle_zrot,Passenger_Vehicle_xctr,Passenger_Vehicle_yctr,Passenger_Vehicle_zctr,Passenger_Vehicle_xlen,Passenger_Vehicle_ylen,Passenger_Vehicle_zlen,Passenger_Vehicle_xrot,Passenger_Vehicle_yrot,Passenger_Vehicle_zrot,VRU_Child_xctr,VRU_Child_yctr,VRU_Child_zctr,VRU_Child_xlen,VRU_Child_ylen,VRU_Child_zlen,VRU_Child_xrot,VRU_Child_yrot,VRU_Child_zrot,VRU_Adult_Using_Manual_Scooter_xctr,VRU_Adult_Using_Manual_Scooter_yctr,VRU_Adult_Using_Manual_Scooter_zctr,VRU_Adult_Using_Manual_Scooter_xlen,VRU_Adult_Using_Manual_Scooter_ylen,VRU_Adult_Using_Manual_Scooter_zlen,VRU_Adult_Using_Manual_Scooter_xrot,VRU_Adult_Using_Manual_Scooter_yrot,VRU_Adult_Using_Manual_Scooter_zrot
1700412341.367063,9.33468016,33.06698112,-4.183663496,2.917695204,4.364926906,1.846953137,0.0,0.0,180.0,,,,,,,,,,10.18438059,-2.217070417,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,159.4439772,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412341.467259,9.261812564,32.6879528,-3.936765938,2.921989196,4.364926906,1.845589104,0.0,0.0,180.0,,,,,,,,,,10.18438059,-2.217070417,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,159.4439772,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412341.567467,9.439475689,31.82710342,-4.003591299,2.926283188,4.364926906,1.846539974,0.0,0.0,180.0,,,,,,,,,,10.18438059,-2.217070417,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,159.4439772,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412341.667652,9.774203728,31.27209549,-3.971042702,2.93057718,4.364926906,1.842861038,0.0,0.0,180.0,,,,,,,,,,10.18438059,-2.217070417,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,159.4439772,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412341.767853,9.949740159,30.64451866,-3.929212778,2.934871172,4.364926906,1.841497005,0.0,0.0,180.0,,,,,,,,,,10.18438059,-2.217070417,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,159.4439772,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412341.868042,9.995800043,30.07153396,-4.315635552,2.939165164,4.364926906,1.840132972,0.0,0.0,180.0,,,,,,,,,,10.18438059,-2.217070417,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,159.4439772,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412341.968243,10.4057894,29.32928543,-4.455359719,2.943459156,4.364926906,1.838768939,0.0,0.0,180.0,,,,,,,,,,10.18438059,-2.217070417,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,159.4439772,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412342.068437,10.52340206,28.65142898,-4.395538386,2.947753149,4.364926906,1.837404906,0.0,0.0,180.0,,,,,,,,,,10.18438059,-2.217070417,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,159.4439772,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412342.168639,10.64101472,27.77763443,-4.335717054,2.952047141,4.364926906,1.836040873,0.0,0.0,180.0,,,,,,,,,,10.18438059,-2.217070417,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,159.4439772,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412342.268832,10.75862738,27.27471428,-4.275895721,2.956341133,4.364926906,1.83467684,0.0,0.0,180.0,,,,,,,,,,10.18438059,-2.217070417,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,159.4439772,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412342.369033,10.87624004,26.11256485,-4.216074389,2.960635125,4.364926906,1.833312807,0.0,0.0,180.0,,,,,,,,,,10.18438059,-2.217070417,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,159.4439772,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412342.469223,10.9938527,25.78593521,-4.156253056,2.964929117,4.364926906,1.831948774,0.0,0.0,180.0,,,,,,,,,,10.18438059,-2.217070417,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,159.4439772,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412342.569419,11.11146536,25.89020244,-4.096431723,2.969223109,4.364926906,1.830584741,0.0,0.0,180.0,,,,,,,,,,10.18438059,-2.217070417,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,159.4439772,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412342.669619,11.22907802,25.08355254,-4.036610391,2.973517101,4.364926906,1.829220709,0.0,0.0,180.0,,,,,,,,,,10.18438059,-2.217070417,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,159.4439772,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412342.769814,11.34669068,24.27690264,-3.976789058,2.977811094,4.364926906,1.827856676,0.0,0.0,180.0,,,,,,,,,,10.18438059,-2.217070417,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,159.4439772,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412342.870011,11.46721592,23.50927707,-3.99450327,2.950457525,4.369773441,1.81170815,0.0,0.0,180.0,,,,,,,,,,10.18438059,-2.217070417,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,159.4439772,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412342.970216,11.58774116,22.58257805,-4.012853562,2.923103956,4.374619977,1.795559624,0.0,0.0,180.0,,,,,,,,,,10.18438059,-2.217070417,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,159.4439772,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412343.070401,11.7082664,21.59133161,-4.032227104,2.895750387,4.379466512,1.779411099,0.0,0.0,180.0,,,,,,,,,,10.18438059,-2.217070417,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,159.4439772,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412343.170606,11.82879164,20.67412486,-4.051902748,2.868396818,4.384313048,1.763262573,0.0,0.0,180.0,,,,,,,,,,10.18438059,-2.217070417,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,159.4439772,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412343.270796,11.94931688,20.43877476,-4.065360117,2.841043249,4.389159583,1.747114048,0.0,0.0,180.0,,,,,,,,,,10.18438059,-2.217070417,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,159.4439772,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412343.370991,12.06984212,19.67114918,-4.083074329,2.81368968,4.394006119,1.730965522,0.0,0.0,180.0,,,,,,,,,,10.18438059,-2.217070417,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,159.4439772,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412343.47119,12.19036736,18.90352361,-4.100788541,2.786336111,4.398852654,1.714816997,0.0,0.0,180.0,,,,,,,,,,10.18438059,-2.217070417,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,159.4439772,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412343.571386,12.3108926,18.13589803,-4.118502753,2.758982542,4.40369919,1.698668471,0.0,0.0,180.0,,,,,,,,,,10.18438059,-2.217070417,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,159.4439772,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412343.671584,12.43141784,17.36827245,-4.136216965,2.731628973,4.408545725,1.682519946,0.0,0.0,180.0,,,,,,,,,,10.18438059,-2.217070417,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,159.4439772,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412343.771777,12.55194308,16.60064687,-4.153931177,2.704275404,4.413392261,1.66637142,0.0,0.0,180.0,,,,,,,,,,10.18438059,-2.217070417,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,159.4439772,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412343.871995,12.67246832,15.8330213,-4.171645388,2.676921835,4.418238796,1.650222894,0.0,0.0,180.0,,,,,,,,,,10.18438059,-2.217070417,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,159.4439772,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412343.972171,12.79299356,15.06539572,-4.1893596,2.649568266,4.423085332,1.634074369,0.0,0.0,180.0,,,,,,,,,,10.18438059,-2.217070417,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,159.4439772,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412344.072367,12.9135188,14.29777014,-4.207073812,2.622214697,4.427931867,1.617925843,0.0,0.0,180.0,,,,,,,,,,10.18438059,-2.217070417,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,159.4439772,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412344.172565,13.03404404,13.53014457,-4.224788024,2.594861128,4.432778403,1.601777318,0.0,0.0,180.0,,,,,,,,,,10.18438059,-2.217070417,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,159.4439772,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412344.272766,13.15456928,12.76251899,-4.242502236,2.567507559,4.437624938,1.585628792,0.0,0.0,180.0,,,,,,,,,,10.18438059,-2.217070417,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,159.4439772,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412344.372961,13.27509452,11.99489341,-4.260216448,2.54015399,4.442471473,1.569480267,0.0,0.0,180.0,,,,,,,,,,10.18438059,-2.217070417,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,159.4439772,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412344.473154,13.38958818,11.26387197,-4.23808993,2.508420179,4.442471473,1.565330714,0.0,0.0,180.0,,,,,,,,,,10.18438059,-2.217070417,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,159.4439772,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412344.573352,13.50408183,10.53285052,-4.215963413,2.476686369,4.442471473,1.561181161,0.0,0.0,180.0,,,,,,,,,,10.18438059,-2.217070417,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,159.4439772,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412344.67357,13.61857549,9.801829071,-4.193836895,2.444952558,4.442471473,1.557031608,0.0,0.0,180.0,,,,,,,,,,10.18438059,-2.217070417,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,159.4439772,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412344.773744,13.73306915,9.070807623,-4.171710378,2.413218747,4.442471473,1.552882055,0.0,0.0,180.0,,,,,,,,,,10.18438059,-2.217070417,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,159.4439772,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412344.873942,13.8475628,8.339786175,-4.14958386,2.381484937,4.442471473,1.548732502,0.0,0.0,180.0,,,,,,,,,,10.18438059,-2.217070417,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,159.4439772,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412344.974136,13.96205646,7.608764727,-4.127457343,2.349751126,4.442471473,1.54458295,0.0,0.0,180.0,,,,,,,,,,10.18438059,-2.217070417,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,159.4439772,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412345.074332,14.07655012,6.87774328,-4.105330826,2.318017315,4.442471473,1.540433397,0.0,0.0,180.0,,,,,,,,,,10.18438059,-2.217070417,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,159.4439772,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412345.174529,14.19104377,6.146721832,-4.083204308,2.286283504,4.442471473,1.536283844,0.0,0.0,180.0,,,,,,,,,,10.18438059,-2.217070417,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,159.4439772,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412345.274724,14.30553743,5.415700384,-4.061077791,2.254549694,4.442471473,1.532134291,0.0,0.0,180.0,,,,,,,,,,10.18438059,-2.217070417,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,159.4439772,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412345.374922,14.42003108,4.680722575,-3.915314966,2.222815883,4.442471473,1.527984738,0.0,0.0,180.0,,,,,,,,,,10.18438059,-2.217070417,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,159.4439772,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412345.475122,14.53452474,3.953657489,-4.016824756,2.191082072,4.442471473,1.523835185,0.0,0.0,180.0,,,,,,,,,,10.18438059,-2.217070417,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,159.4439772,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412345.575315,14.6490184,3.222636041,-3.994698238,2.159348261,4.442471473,1.519685633,0.0,0.0,180.0,,,,,,,,,,10.18438059,-2.217070417,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,159.4439772,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412345.675514,14.76351205,2.491614593,-3.972571721,2.127614451,4.442471473,1.51553608,0.0,0.0,180.0,,,,,,,,,,10.18438059,-2.217070417,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,159.4439772,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412345.77571,14.87800571,1.760593146,-3.950445203,2.09588064,4.442471473,1.511386527,0.0,0.0,180.0,,,,,,,,,,10.18438059,-2.217070417,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,159.4439772,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412345.875908,14.99249937,1.029571698,-3.928318686,2.064146829,4.442471473,1.507236974,0.0,0.0,180.0,,,,,,,,,,10.18438059,-2.217070417,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,159.4439772,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412345.976103,14.99249937,0.563185671,-3.943243039,2.064146829,4.442471473,1.507236974,0.0,0.0,180.0,,,,,,,,,,10.18438059,-2.217070417,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,159.4439772,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412346.076315,14.99249937,-0.16868997,-3.96666306,2.064146829,4.442471473,1.507236974,0.0,0.0,180.0,,,,,,,,,,10.18438059,-2.217070417,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,159.4439772,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412346.176492,14.99249937,-0.988959489,-3.992911684,2.064146829,4.442471473,1.507236974,0.0,0.0,180.0,,,,,,,,,,10.18438059,-2.217070417,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,159.4439772,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412346.276693,14.99249937,-1.865806619,-4.020970793,2.064146829,4.442471473,1.507236974,0.0,0.0,180.0,,,,,,,,,,10.18438059,-2.217070417,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,159.4439772,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412346.376887,14.99249937,-2.567769582,-4.043433608,2.064146829,4.442471473,1.507236974,0.0,0.0,180.0,,,,,,,,,,10.18438059,-2.217070417,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,159.4439772,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412346.477084,14.99249937,-3.237741896,-4.064872722,2.064146829,4.442471473,1.507236974,0.0,0.0,180.0,,,,,,,,,,10.18438059,-2.217070417,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,159.4439772,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412346.577285,14.99249937,-4.053222157,-4.09096809,2.064146829,4.442471473,1.507236974,0.0,0.0,180.0,,,,,,,,,,10.18438059,-2.217070417,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,159.4439772,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412346.677476,15.0999517,-4.815010946,-3.633917755,2.279051503,4.442471473,1.507236974,0.0,0.0,180.0,,,,,,,,,,10.18438059,-2.217070417,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,159.4439772,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412346.777675,15.22591061,-5.716677791,-3.644278821,2.279051503,4.575752365,1.486514652,0.0,0.0,181.1997392,,,,,,,,,,10.18438059,-2.217070417,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,159.4439772,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412346.877871,15.24080357,-6.427815046,-3.644278746,2.279051503,4.575752365,1.486514652,0.0,0.0,181.1997392,,,,,,,,,,10.16370133,-2.272215171,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,159.4439772,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412346.978067,15.25394096,-7.05512375,-3.644278679,2.279051503,4.575752365,1.486514652,0.0,0.0,181.1997392,,,,,,,,,,10.14302207,-2.327359924,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,159.4439772,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412347.078262,15.3124058,-7.779568195,-3.588900928,2.279051503,4.575752365,1.597270001,0.0,0.0,181.1997392,,,,,,,,,,10.12234281,-2.382504678,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,159.4439772,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412347.178488,15.34340303,-8.550624413,-3.588900847,2.279051503,4.575752365,1.597270001,0.0,0.0,182.3021082,19.10687337,-47.33838463,-3.535139441,2.630679669,4.126132965,1.875513315,0.0,0.0,0.0,10.10166355,-2.437649431,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,159.4439772,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412347.278657,15.37067014,-9.228893779,-3.588900775,2.279051503,4.575752365,1.597270001,0.0,0.0,182.3021082,19.10687337,-46.65385165,-3.535139441,2.630679669,4.126132965,1.875513315,0.0,0.0,0.0,10.0809843,-2.492794185,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,159.4439772,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412347.378852,15.41168318,-10.06453679,-3.588900686,2.279051503,4.575752365,1.597270001,0.0,0.0,182.8098004,19.10687337,-45.96931866,-3.535139441,2.630679669,4.126132965,1.875513315,0.0,0.0,0.0,10.06030504,-2.547938938,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,159.4439772,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412347.479052,15.45142974,-10.8743752,-3.588900601,2.279051503,4.575752365,1.597270001,0.0,0.0,182.8098004,19.10687337,-45.28478568,-3.535139441,2.630679669,4.126132965,1.875513315,0.0,0.0,0.0,10.03962578,-2.603083692,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,159.4439772,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412347.579253,15.48267152,-11.5109283,-3.588900533,2.279051503,4.575752365,1.597270001,0.0,0.0,182.8098004,19.10687337,-44.6002527,-3.535139441,2.630679669,4.126132965,1.875513315,0.0,0.0,0.0,10.01894652,-2.658228445,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,159.4439772,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412347.679441,15.52080334,-12.28786612,-3.588900451,2.279051503,4.575752365,1.597270001,0.0,0.0,182.8098004,19.10687337,-43.91571971,-3.535139441,2.630679669,4.126132965,1.875513315,0.0,0.0,0.0,9.998267264,-2.713373199,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,159.4439772,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412347.779636,15.55117262,-12.906642,-3.588900385,2.279051503,4.575752365,1.597270001,0.0,0.0,182.8098004,19.10687337,-43.23118673,-3.535139441,2.630679669,4.126132965,1.875513315,0.0,0.0,0.0,9.977588007,-2.768517952,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,159.4439772,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412347.879837,15.59334599,-13.76592681,-3.588900294,2.279051503,4.575752365,1.597270001,0.0,0.0,182.8098004,19.10687337,-42.54665375,-3.535139441,2.630679669,4.126132965,1.875513315,0.0,0.0,0.0,9.956908749,-2.823662706,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,159.4439772,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412347.980035,15.62917937,-14.49603382,-3.506375945,2.279051503,4.575752365,1.715034745,0.0,0.0,182.8098004,19.10687337,-41.86212076,-3.535139441,2.630679669,4.126132965,1.875513315,0.0,0.0,0.0,9.936229491,-2.878807459,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,159.4439772,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412348.080239,15.66501558,-15.22619879,-3.506375868,2.279051503,4.575752365,1.715034745,0.0,0.0,182.8098004,19.10687337,-41.17758778,-3.535139441,2.630679669,4.126132965,1.875513315,0.0,0.0,0.0,9.915550233,-2.933952213,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,159.4439772,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412348.180426,15.70318025,-16.003806,-3.506375786,2.279051503,4.575752365,1.715034745,0.0,0.0,182.8098004,19.10687337,-40.4930548,-3.535139441,2.630679669,4.126132965,1.875513315,0.0,0.0,0.0,9.894870975,-2.989096966,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,159.4439772,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412348.281087,15.61588193,-16.7573977,-3.506375706,2.279051503,4.575752365,1.715034745,0.0,0.0,182.6174066,19.10687337,-39.80852182,-3.535139441,2.630679669,4.126132965,1.875513315,0.0,0.0,0.0,9.874191717,-3.04424172,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,159.4439772,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412348.380939,15.65037981,-17.51204073,-3.506375627,2.279051503,4.575752365,1.715034745,0.0,0.0,182.6174066,19.10687337,-39.12398883,-3.535139441,2.630679669,4.126132965,1.875513315,0.0,0.0,0.0,9.853512459,-3.099386473,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,159.4439772,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412348.481201,15.68111271,-18.18432474,-3.506375555,2.279051503,4.575752365,1.715034745,0.0,0.0,182.6174066,19.10687337,-38.43945585,-3.535139441,2.630679669,4.126132965,1.875513315,0.0,0.0,0.0,9.832833201,-3.154531227,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,159.4439772,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412348.581213,15.71732419,-18.97645272,-3.506375472,2.279051503,4.575752365,1.715034745,0.0,0.0,182.6174066,19.10687337,-37.75492287,-3.535139441,2.630679669,4.126132965,1.875513315,0.0,0.0,0.0,9.812153943,-3.20967598,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,159.4439772,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412348.681852,15.7514819,-19.72365461,-3.506375392,2.279051503,4.575752365,1.715034745,0.0,0.0,182.6174066,19.16039556,-37.14041148,-3.535139441,2.630679669,4.153938494,1.875513315,0.0,0.0,0.0,9.791474685,-3.264820734,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,159.4439772,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412348.78161,15.78454658,-20.44694635,-3.506375316,2.279051503,4.575752365,1.715034745,0.0,0.0,182.6174066,19.21391775,-36.52590009,-3.535139441,2.630679669,4.181744023,1.875513315,0.0,0.0,0.0,9.770795427,-3.319965487,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,159.4439772,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412348.882365,15.7799689,-21.22587812,-3.506375234,2.279051503,4.575752365,1.715034745,0.0,0.0,182.6174066,19.26743994,-35.9113887,-3.535139441,2.630679669,4.209549553,1.875513315,0.0,0.0,0.0,9.750116169,-3.375110241,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,159.4439772,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412348.982024,15.71510706,-22.07512442,-3.506375144,2.279051503,4.575752365,1.715034745,0.0,0.0,182.6174066,19.32096213,-35.29687731,-3.535139441,2.630679669,4.237355082,1.875513315,0.0,0.0,0.0,9.729436911,-3.430254994,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,159.4439772,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
